,geography,category,data_type,unit,current_constant,year_nk,value
2657,Libya,Internet Users,Socio-economic indicators,0,-,2028,4453.3
2658,Madagascar,Internet Users,Socio-economic indicators,0,-,2028,11797.3
2659,Malawi,Internet Users,Socio-economic indicators,0,-,2028,11202.7
2660,Mali,Internet Users,Socio-economic indicators,0,-,2028,11476.9
2661,Mauritania,Internet Users,Socio-economic indicators,0,-,2028,3118.7
2662,Mauritius,Internet Users,Socio-economic indicators,0,-,2028,1053.2
2663,Morocco,Internet Users,Socio-economic indicators,0,-,2028,33844.3
2664,Mozambique,Internet Users,Socio-economic indicators,0,-,2028,20983.5
2665,Namibia,Internet Users,Socio-economic indicators,0,-,2028,1961.3
2666,Niger,Internet Users,Socio-economic indicators,0,-,2028,8994.2
2667,Nigeria,Internet Users,Socio-economic indicators,0,-,2028,170974.8
2668,Oman,Internet Users,Socio-economic indicators,0,-,2028,4561.5
2669,Qatar,Internet Users,Socio-economic indicators,0,-,2028,2814.9
2670,Réunion,Internet Users,Socio-economic indicators,0,-,2028,800.3
2671,Rwanda,Internet Users,Socio-economic indicators,0,-,2028,8746.5
2672,Sao Tomé e Príncipe,Internet Users,Socio-economic indicators,0,-,2028,158.5
2673,Saudi Arabia,Internet Users,Socio-economic indicators,0,-,2028,32906.2
2674,Senegal,Internet Users,Socio-economic indicators,0,-,2028,12513.1
2675,Seychelles,Internet Users,Socio-economic indicators,0,-,2028,83
2676,Sierra Leone,Internet Users,Socio-economic indicators,0,-,2028,4567.2
2677,Somalia,Internet Users,Socio-economic indicators,0,-,2028,3713.4
2678,South Africa,Internet Users,Socio-economic indicators,0,-,2028,51011.1
2679,South Sudan,Internet Users,Socio-economic indicators,0,-,2028,5184.1
2680,Sudan,Internet Users,Socio-economic indicators,0,-,2028,32945.4
2681,Syria,Internet Users,Socio-economic indicators,0,-,2028,-
2682,Tanzania,Internet Users,Socio-economic indicators,0,-,2028,37324.1
2683,Togo,Internet Users,Socio-economic indicators,0,-,2028,4592.1
2684,Tunisia,Internet Users,Socio-economic indicators,0,-,2028,10328.9
2685,Uganda,Internet Users,Socio-economic indicators,0,-,2028,31871.9
2686,United Arab Emirates,Internet Users,Socio-economic indicators,0,-,2028,9468
2687,Yemen,Internet Users,Socio-economic indicators,0,-,2028,21262.7
2688,Zambia,Internet Users,Socio-economic indicators,0,-,2028,13616.6
2689,Zimbabwe,Internet Users,Socio-economic indicators,0,-,2028,10291.8
2690,Canada,Internet Users,Socio-economic indicators,0,-,2028,38269.2
2691,USA,Internet Users,Socio-economic indicators,0,-,2028,313936.3
2692,Andorra,Internet Users,Socio-economic indicators,0,-,2028,77.6
2693,Austria,Internet Users,Socio-economic indicators,0,-,2028,8476.7
2694,Belgium,Internet Users,Socio-economic indicators,0,-,2028,10848.8
2695,Cyprus,Internet Users,Socio-economic indicators,0,-,2028,1157.3
2696,Denmark,Internet Users,Socio-economic indicators,0,-,2028,5598.6
2697,Finland,Internet Users,Socio-economic indicators,0,-,2028,5181.8
2698,France,Internet Users,Socio-economic indicators,0,-,2028,59513.2
2699,Germany,Internet Users,Socio-economic indicators,0,-,2028,76295.4
2700,Gibraltar,Internet Users,Socio-economic indicators,0,-,2028,33.5
2701,Greece,Internet Users,Socio-economic indicators,0,-,2028,9213.6
2702,Iceland,Internet Users,Socio-economic indicators,0,-,2028,335.9
2703,Ireland,Internet Users,Socio-economic indicators,0,-,2028,4815.9
2704,Italy,Internet Users,Socio-economic indicators,0,-,2028,51845.4
2705,Liechtenstein,Internet Users,Socio-economic indicators,0,-,2028,40
2706,Luxembourg,Internet Users,Socio-economic indicators,0,-,2028,639.9
2707,Malta,Internet Users,Socio-economic indicators,0,-,2028,409.6
2708,Monaco,Internet Users,Socio-economic indicators,0,-,2028,41
2709,Netherlands,Internet Users,Socio-economic indicators,0,-,2028,16893.7
2710,Norway,Internet Users,Socio-economic indicators,0,-,2028,5271.3
2711,Portugal,Internet Users,Socio-economic indicators,0,-,2028,8919.4
2712,Spain,Internet Users,Socio-economic indicators,0,-,2028,45237.9
2713,Sweden,Internet Users,Socio-economic indicators,0,-,2028,10005.9
2714,Switzerland,Internet Users,Socio-economic indicators,0,-,2028,8555.3
2715,Turkey,Internet Users,Socio-economic indicators,0,-,2028,73570.6
2716,United Kingdom,Internet Users,Socio-economic indicators,0,-,2028,63840.9
2717,Afghanistan,Internet Users,Socio-economic indicators,0,-,2029,23098.7
2718,American Samoa,Internet Users,Socio-economic indicators,0,-,2029,40.9
2719,Armenia,Internet Users,Socio-economic indicators,0,-,2029,2565.3
2720,Azerbaijan,Internet Users,Socio-economic indicators,0,-,2029,9390
2721,Bangladesh,Internet Users,Socio-economic indicators,0,-,2029,110961.2
2722,Bhutan,Internet Users,Socio-economic indicators,0,-,2029,650.9
2723,Brunei Darussalam,Internet Users,Socio-economic indicators,0,-,2029,435.1
2724,Cambodia,Internet Users,Socio-economic indicators,0,-,2029,13275
2725,China,Internet Users,Socio-economic indicators,0,-,2029,1182674.4
2726,Fiji,Internet Users,Socio-economic indicators,0,-,2029,746.2
2727,French Polynesia,Internet Users,Socio-economic indicators,0,-,2029,259.8
2728,Guam,Internet Users,Socio-economic indicators,0,-,2029,159.9
2729,"Hong Kong, China",Internet Users,Socio-economic indicators,0,-,2029,7483.6
2730,India,Internet Users,Socio-economic indicators,0,-,2029,1015185.2
2731,Indonesia,Internet Users,Socio-economic indicators,0,-,2029,219838
2732,Japan,Internet Users,Socio-economic indicators,0,-,2029,114561.2
2733,Kazakhstan,Internet Users,Socio-economic indicators,0,-,2029,17776.3
2734,Kiribati,Internet Users,Socio-economic indicators,0,-,2029,73.6
2735,Kyrgyzstan,Internet Users,Socio-economic indicators,0,-,2029,5297.5
2736,Laos,Internet Users,Socio-economic indicators,0,-,2029,5238
2737,"Macau, China",Internet Users,Socio-economic indicators,0,-,2029,668.3
2738,Malaysia,Internet Users,Socio-economic indicators,0,-,2029,31794.5
2739,Maldives,Internet Users,Socio-economic indicators,0,-,2029,443.7
2740,Mongolia,Internet Users,Socio-economic indicators,0,-,2029,2750.9
2741,Myanmar,Internet Users,Socio-economic indicators,0,-,2029,37206
2742,Nauru,Internet Users,Socio-economic indicators,0,-,2029,9.9
2743,Nepal,Internet Users,Socio-economic indicators,0,-,2029,20598
2744,New Caledonia,Internet Users,Socio-economic indicators,0,-,2029,278.5
2745,North Korea,Internet Users,Socio-economic indicators,0,-,2029,6212.9
2746,Pakistan,Internet Users,Socio-economic indicators,0,-,2029,128671.4
2747,Papua New Guinea,Internet Users,Socio-economic indicators,0,-,2029,5177.8
2748,Philippines,Internet Users,Socio-economic indicators,0,-,2029,99769.5
2749,Samoa,Internet Users,Socio-economic indicators,0,-,2029,149.5
2750,Singapore,Internet Users,Socio-economic indicators,0,-,2029,5627.7
2751,Solomon Islands,Internet Users,Socio-economic indicators,0,-,2029,415.2
2752,South Korea,Internet Users,Socio-economic indicators,0,-,2029,49857
2753,Sri Lanka,Internet Users,Socio-economic indicators,0,-,2029,15785.2
2754,Taiwan,Internet Users,Socio-economic indicators,0,-,2029,21907.6
2755,Tajikistan,Internet Users,Socio-economic indicators,0,-,2029,6819.9
2756,Thailand,Internet Users,Socio-economic indicators,0,-,2029,60133.3
2757,Tonga,Internet Users,Socio-economic indicators,0,-,2029,82.9
2758,Turkmenistan,Internet Users,Socio-economic indicators,0,-,2029,4120.3
2759,Tuvalu,Internet Users,Socio-economic indicators,0,-,2029,11.1
2760,Uzbekistan,Internet Users,Socio-economic indicators,0,-,2029,29337.3
2761,Vanuatu,Internet Users,Socio-economic indicators,0,-,2029,233.8
2762,Vietnam,Internet Users,Socio-economic indicators,0,-,2029,87260.8
2763,Australia,Internet Users,Socio-economic indicators,0,-,2029,26000.5
2764,New Zealand,Internet Users,Socio-economic indicators,0,-,2029,5094.2
2765,Albania,Internet Users,Socio-economic indicators,0,-,2029,2413.4
2766,Belarus,Internet Users,Socio-economic indicators,0,-,2029,8252.5
2767,Bosnia and Herzegovina,Internet Users,Socio-economic indicators,0,-,2029,2900.3
2768,Bulgaria,Internet Users,Socio-economic indicators,0,-,2029,5600
2769,Croatia,Internet Users,Socio-economic indicators,0,-,2029,3484.4
2770,Czech Republic,Internet Users,Socio-economic indicators,0,-,2029,9613.9
2771,Estonia,Internet Users,Socio-economic indicators,0,-,2029,1221.9
2772,Georgia,Internet Users,Socio-economic indicators,0,-,2029,3091.5
2773,Hungary,Internet Users,Socio-economic indicators,0,-,2029,8572.7
2774,Kosovo,Internet Users,Socio-economic indicators,0,-,2029,1790.7
2775,Latvia,Internet Users,Socio-economic indicators,0,-,2029,1617.3
2776,Lithuania,Internet Users,Socio-economic indicators,0,-,2029,2395.2
2777,Moldova,Internet Users,Socio-economic indicators,0,-,2029,3544.4
2778,Montenegro,Internet Users,Socio-economic indicators,0,-,2029,544.6
2779,North Macedonia,Internet Users,Socio-economic indicators,0,-,2029,1837.3
2780,Poland,Internet Users,Socio-economic indicators,0,-,2029,34367.4
2781,Romania,Internet Users,Socio-economic indicators,0,-,2029,16086.3
2782,Russia,Internet Users,Socio-economic indicators,0,-,2029,127694.2
2783,Serbia,Internet Users,Socio-economic indicators,0,-,2029,5816.3
2784,Slovakia,Internet Users,Socio-economic indicators,0,-,2029,4948.6
2785,Slovenia,Internet Users,Socio-economic indicators,0,-,2029,1950
2786,Ukraine,Internet Users,Socio-economic indicators,0,-,2029,33459.4
2787,Anguilla,Internet Users,Socio-economic indicators,0,-,2029,15.3
2788,Antigua and Barbuda,Internet Users,Socio-economic indicators,0,-,2029,92.3
2789,Argentina,Internet Users,Socio-economic indicators,0,-,2029,41515.2
2790,Aruba,Internet Users,Socio-economic indicators,0,-,2029,102.9
2791,Bahamas,Internet Users,Socio-economic indicators,0,-,2029,384.9
2792,Barbados,Internet Users,Socio-economic indicators,0,-,2029,264.4
2793,Belize,Internet Users,Socio-economic indicators,0,-,2029,353.6
2794,Bermuda,Internet Users,Socio-economic indicators,0,-,2029,60.5
2795,Bolivia,Internet Users,Socio-economic indicators,0,-,2029,9566.3
2796,Brazil,Internet Users,Socio-economic indicators,0,-,2029,190705.1
2797,British Virgin Islands,Internet Users,Socio-economic indicators,0,-,2029,30.2
2798,Cayman Islands,Internet Users,Socio-economic indicators,0,-,2029,69.8
2799,Chile,Internet Users,Socio-economic indicators,0,-,2029,17688.4
2800,Colombia,Internet Users,Socio-economic indicators,0,-,2029,44229.5
2801,Costa Rica,Internet Users,Socio-economic indicators,0,-,2029,4835.5
2802,Cuba,Internet Users,Socio-economic indicators,0,-,2029,9318.7
2803,Curacao,Internet Users,Socio-economic indicators,0,-,2029,148.7
2804,Dominica,Internet Users,Socio-economic indicators,0,-,2029,68
2805,Dominican Republic,Internet Users,Socio-economic indicators,0,-,2029,10075.5
2806,Ecuador,Internet Users,Socio-economic indicators,0,-,2029,15373.6
2807,El Salvador,Internet Users,Socio-economic indicators,0,-,2029,4787.8
2808,French Guiana,Internet Users,Socio-economic indicators,0,-,2029,292.4
2809,Grenada,Internet Users,Socio-economic indicators,0,-,2029,96.2
2810,Guadeloupe,Internet Users,Socio-economic indicators,0,-,2029,330.2
2811,Guatemala,Internet Users,Socio-economic indicators,0,-,2029,14424.7
2812,Guyana,Internet Users,Socio-economic indicators,0,-,2029,592.3
2813,Haiti,Internet Users,Socio-economic indicators,0,-,2029,8335.2
2814,Honduras,Internet Users,Socio-economic indicators,0,-,2029,7786.8
2815,Jamaica,Internet Users,Socio-economic indicators,0,-,2029,2483.8
2816,Martinique,Internet Users,Socio-economic indicators,0,-,2029,327.4
2817,Mexico,Internet Users,Socio-economic indicators,0,-,2029,112654.5
2818,Nicaragua,Internet Users,Socio-economic indicators,0,-,2029,4877.5
2819,Panama,Internet Users,Socio-economic indicators,0,-,2029,3943.5
2820,Paraguay,Internet Users,Socio-economic indicators,0,-,2029,6482.9
2821,Peru,Internet Users,Socio-economic indicators,0,-,2029,28511.4
2822,Puerto Rico,Internet Users,Socio-economic indicators,0,-,2029,2557.7
2823,St Kitts and Nevis,Internet Users,Socio-economic indicators,0,-,2029,53.5
2824,St Lucia,Internet Users,Socio-economic indicators,0,-,2029,153.6
2825,St Vincent and the Grenadines,Internet Users,Socio-economic indicators,0,-,2029,94.3
2826,Suriname,Internet Users,Socio-economic indicators,0,-,2029,491.2
2827,Trinidad and Tobago,Internet Users,Socio-economic indicators,0,-,2029,1275.7
2828,Uruguay,Internet Users,Socio-economic indicators,0,-,2029,3030.2
2829,US Virgin Islands,Internet Users,Socio-economic indicators,0,-,2029,87.3
2830,Venezuela,Internet Users,Socio-economic indicators,0,-,2029,27935.2
2831,Algeria,Internet Users,Socio-economic indicators,0,-,2029,37869.5
2832,Angola,Internet Users,Socio-economic indicators,0,-,2029,21760.4
2833,Bahrain,Internet Users,Socio-economic indicators,0,-,2029,1552.5
2834,Benin,Internet Users,Socio-economic indicators,0,-,2029,7785
2835,Botswana,Internet Users,Socio-economic indicators,0,-,2029,2004.8
2836,Burkina Faso,Internet Users,Socio-economic indicators,0,-,2029,13966.1
2837,Burundi,Internet Users,Socio-economic indicators,0,-,2029,5994.8
2838,Cabo Verde,Internet Users,Socio-economic indicators,0,-,2029,493.8
2839,Cameroon,Internet Users,Socio-economic indicators,0,-,2029,19539.8
2840,Central African Republic,Internet Users,Socio-economic indicators,0,-,2029,1934.7
2841,Chad,Internet Users,Socio-economic indicators,0,-,2029,8134
2842,Comoros,Internet Users,Socio-economic indicators,0,-,2029,460.8
2843,"Congo, Democratic Republic",Internet Users,Socio-economic indicators,0,-,2029,49881.1
2844,Congo-Brazzaville,Internet Users,Socio-economic indicators,0,-,2029,3011.6
2845,Côte d'Ivoire,Internet Users,Socio-economic indicators,0,-,2029,20572.4
2846,Djibouti,Internet Users,Socio-economic indicators,0,-,2029,889
2847,Egypt,Internet Users,Socio-economic indicators,0,-,2029,87491.3
2848,Equatorial Guinea,Internet Users,Socio-economic indicators,0,-,2029,1134.3
2849,Eritrea,Internet Users,Socio-economic indicators,0,-,2029,713
2850,Eswatini,Internet Users,Socio-economic indicators,0,-,2029,851.2
2851,Ethiopia,Internet Users,Socio-economic indicators,0,-,2029,79909.1
2852,Gabon,Internet Users,Socio-economic indicators,0,-,2029,2029
2853,Gambia,Internet Users,Socio-economic indicators,0,-,2029,1725.8
2854,Ghana,Internet Users,Socio-economic indicators,0,-,2029,25869.9
2855,Guinea,Internet Users,Socio-economic indicators,0,-,2029,9137.3
2856,Guinea-Bissau,Internet Users,Socio-economic indicators,0,-,2029,773.8
2857,Iran,Internet Users,Socio-economic indicators,0,-,2029,77037.4
2858,Iraq,Internet Users,Socio-economic indicators,0,-,2029,40460.8
2859,Israel,Internet Users,Socio-economic indicators,0,-,2029,9337
2860,Jordan,Internet Users,Socio-economic indicators,0,-,2029,9086.7
2861,Kenya,Internet Users,Socio-economic indicators,0,-,2029,35353.4
2862,Kuwait,Internet Users,Socio-economic indicators,0,-,2029,4422.8
2863,Lebanon,Internet Users,Socio-economic indicators,0,-,2029,5502.8
2864,Lesotho,Internet Users,Socio-economic indicators,0,-,2029,1529.2
2865,Liberia,Internet Users,Socio-economic indicators,0,-,2029,2668.8
2866,Libya,Internet Users,Socio-economic indicators,0,-,2029,4730
2867,Madagascar,Internet Users,Socio-economic indicators,0,-,2029,13337
2868,Malawi,Internet Users,Socio-economic indicators,0,-,2029,12285.7
2869,Mali,Internet Users,Socio-economic indicators,0,-,2029,12653.3
2870,Mauritania,Internet Users,Socio-economic indicators,0,-,2029,3366.4
2871,Mauritius,Internet Users,Socio-economic indicators,0,-,2029,1071.9
2872,Morocco,Internet Users,Socio-economic indicators,0,-,2029,34610.3
2873,Mozambique,Internet Users,Socio-economic indicators,0,-,2029,22722.6
2874,Namibia,Internet Users,Socio-economic indicators,0,-,2029,2062.6
2875,Niger,Internet Users,Socio-economic indicators,0,-,2029,10446.3
2876,Nigeria,Internet Users,Socio-economic indicators,0,-,2029,179980.1
2877,Oman,Internet Users,Socio-economic indicators,0,-,2029,4638.2
2878,Qatar,Internet Users,Socio-economic indicators,0,-,2029,2843.5
2879,Réunion,Internet Users,Socio-economic indicators,0,-,2029,815.5
2880,Rwanda,Internet Users,Socio-economic indicators,0,-,2029,9407.9
2881,Sao Tomé e Príncipe,Internet Users,Socio-economic indicators,0,-,2029,168.5
2882,Saudi Arabia,Internet Users,Socio-economic indicators,0,-,2029,33342.7
2883,Senegal,Internet Users,Socio-economic indicators,0,-,2029,13363.1
2884,Seychelles,Internet Users,Socio-economic indicators,0,-,2029,84.8
2885,Sierra Leone,Internet Users,Socio-economic indicators,0,-,2029,4964.5
2886,Somalia,Internet Users,Socio-economic indicators,0,-,2029,4449.6
2887,South Africa,Internet Users,Socio-economic indicators,0,-,2029,52512.2
2888,South Sudan,Internet Users,Socio-economic indicators,0,-,2029,5773.9
2889,Sudan,Internet Users,Socio-economic indicators,0,-,2029,35041.3
2890,Syria,Internet Users,Socio-economic indicators,0,-,2029,-
2891,Tanzania,Internet Users,Socio-economic indicators,0,-,2029,40748.8
2892,Togo,Internet Users,Socio-economic indicators,0,-,2029,5037.7
2893,Tunisia,Internet Users,Socio-economic indicators,0,-,2029,10580.5
2894,Uganda,Internet Users,Socio-economic indicators,0,-,2029,34345.3
2895,United Arab Emirates,Internet Users,Socio-economic indicators,0,-,2029,9535
2896,Yemen,Internet Users,Socio-economic indicators,0,-,2029,22662.7
2897,Zambia,Internet Users,Socio-economic indicators,0,-,2029,14609.9
2898,Zimbabwe,Internet Users,Socio-economic indicators,0,-,2029,10948.7
2899,Canada,Internet Users,Socio-economic indicators,0,-,2029,38703.2
2900,USA,Internet Users,Socio-economic indicators,0,-,2029,316238.4
2901,Andorra,Internet Users,Socio-economic indicators,0,-,2029,77.7
2902,Austria,Internet Users,Socio-economic indicators,0,-,2029,8554.6
2903,Belgium,Internet Users,Socio-economic indicators,0,-,2029,10909
2904,Cyprus,Internet Users,Socio-economic indicators,0,-,2029,1170
2905,Denmark,Internet Users,Socio-economic indicators,0,-,2029,5614.8
2906,Finland,Internet Users,Socio-economic indicators,0,-,2029,5206
2907,France,Internet Users,Socio-economic indicators,0,-,2029,60031
2908,Germany,Internet Users,Socio-economic indicators,0,-,2029,76545.5
2909,Gibraltar,Internet Users,Socio-economic indicators,0,-,2029,33.6
2910,Greece,Internet Users,Socio-economic indicators,0,-,2029,9283.7
2911,Iceland,Internet Users,Socio-economic indicators,0,-,2029,337.7
2912,Ireland,Internet Users,Socio-economic indicators,0,-,2029,4878.9
2913,Italy,Internet Users,Socio-economic indicators,0,-,2029,52234.4
2914,Liechtenstein,Internet Users,Socio-economic indicators,0,-,2029,40.1
2915,Luxembourg,Internet Users,Socio-economic indicators,0,-,2029,646.2
2916,Malta,Internet Users,Socio-economic indicators,0,-,2029,412.5
2917,Monaco,Internet Users,Socio-economic indicators,0,-,2029,41.3
2918,Netherlands,Internet Users,Socio-economic indicators,0,-,2029,17002.8
2919,Norway,Internet Users,Socio-economic indicators,0,-,2029,5297.6
2920,Portugal,Internet Users,Socio-economic indicators,0,-,2029,8994.6
2921,Spain,Internet Users,Socio-economic indicators,0,-,2029,45467.5
2922,Sweden,Internet Users,Socio-economic indicators,0,-,2029,10069.6
2923,Switzerland,Internet Users,Socio-economic indicators,0,-,2029,8644.1
2924,Turkey,Internet Users,Socio-economic indicators,0,-,2029,74844.6
2925,United Kingdom,Internet Users,Socio-economic indicators,0,-,2029,64205.3
2926,Afghanistan,Internet Users,Socio-economic indicators,0,-,2030,25171.5
2927,American Samoa,Internet Users,Socio-economic indicators,0,-,2030,42.3
2928,Armenia,Internet Users,Socio-economic indicators,0,-,2030,2596.2
2929,Azerbaijan,Internet Users,Socio-economic indicators,0,-,2030,9481.6
2930,Bangladesh,Internet Users,Socio-economic indicators,0,-,2030,117079.8
2931,Bhutan,Internet Users,Socio-economic indicators,0,-,2030,671.4
2932,Brunei Darussalam,Internet Users,Socio-economic indicators,0,-,2030,438.7
2933,Cambodia,Internet Users,Socio-economic indicators,0,-,2030,13827.3
2934,China,Internet Users,Socio-economic indicators,0,-,2030,1202011.1
2935,Fiji,Internet Users,Socio-economic indicators,0,-,2030,767.5
2936,French Polynesia,Internet Users,Socio-economic indicators,0,-,2030,263.5
2937,Guam,Internet Users,Socio-economic indicators,0,-,2030,161.9
2938,"Hong Kong, China",Internet Users,Socio-economic indicators,0,-,2030,7535.6
2939,India,Internet Users,Socio-economic indicators,0,-,2030,1058126.5
2940,Indonesia,Internet Users,Socio-economic indicators,0,-,2030,227764.9
2941,Japan,Internet Users,Socio-economic indicators,0,-,2030,114153.8
2942,Kazakhstan,Internet Users,Socio-economic indicators,0,-,2030,18081.8
2943,Kiribati,Internet Users,Socio-economic indicators,0,-,2030,79.1
2944,Kyrgyzstan,Internet Users,Socio-economic indicators,0,-,2030,5518.8
2945,Laos,Internet Users,Socio-economic indicators,0,-,2030,5519.3
2946,"Macau, China",Internet Users,Socio-economic indicators,0,-,2030,679.1
2947,Malaysia,Internet Users,Socio-economic indicators,0,-,2030,32263.8
2948,Maldives,Internet Users,Socio-economic indicators,0,-,2030,451.7
2949,Mongolia,Internet Users,Socio-economic indicators,0,-,2030,2853.1
2950,Myanmar,Internet Users,Socio-economic indicators,0,-,2030,39084.1
2951,Nauru,Internet Users,Socio-economic indicators,0,-,2030,10.1
2952,Nepal,Internet Users,Socio-economic indicators,0,-,2030,21768.4
2953,New Caledonia,Internet Users,Socio-economic indicators,0,-,2030,282.1
2954,North Korea,Internet Users,Socio-economic indicators,0,-,2030,6598.4
2955,Pakistan,Internet Users,Socio-economic indicators,0,-,2030,139695.1
2956,Papua New Guinea,Internet Users,Socio-economic indicators,0,-,2030,5626.5
2957,Philippines,Internet Users,Socio-economic indicators,0,-,2030,102425.3
2958,Samoa,Internet Users,Socio-economic indicators,0,-,2030,155.7
2959,Singapore,Internet Users,Socio-economic indicators,0,-,2030,5679.7
2960,Solomon Islands,Internet Users,Socio-economic indicators,0,-,2030,452.6
2961,South Korea,Internet Users,Socio-economic indicators,0,-,2030,49870
2962,Sri Lanka,Internet Users,Socio-economic indicators,0,-,2030,16322.7
2963,Taiwan,Internet Users,Socio-economic indicators,0,-,2030,21955.5
2964,Tajikistan,Internet Users,Socio-economic indicators,0,-,2030,7268.5
2965,Thailand,Internet Users,Socio-economic indicators,0,-,2030,61012.3
2966,Tonga,Internet Users,Socio-economic indicators,0,-,2030,85.8
2967,Turkmenistan,Internet Users,Socio-economic indicators,0,-,2030,4362
2968,Tuvalu,Internet Users,Socio-economic indicators,0,-,2030,11.4
2969,Uzbekistan,Internet Users,Socio-economic indicators,0,-,2030,30221.7
2970,Vanuatu,Internet Users,Socio-economic indicators,0,-,2030,248.7
2971,Vietnam,Internet Users,Socio-economic indicators,0,-,2030,89000.6
2972,Australia,Internet Users,Socio-economic indicators,0,-,2030,26402.9
2973,New Zealand,Internet Users,Socio-economic indicators,0,-,2030,5149.6
2974,Albania,Internet Users,Socio-economic indicators,0,-,2030,2437.9
2975,Belarus,Internet Users,Socio-economic indicators,0,-,2030,8267.2
2976,Bosnia and Herzegovina,Internet Users,Socio-economic indicators,0,-,2030,2920.7
2977,Bulgaria,Internet Users,Socio-economic indicators,0,-,2030,5634
2978,Croatia,Internet Users,Socio-economic indicators,0,-,2030,3494.5
2979,Czech Republic,Internet Users,Socio-economic indicators,0,-,2030,9672.8
2980,Estonia,Internet Users,Socio-economic indicators,0,-,2030,1224.5
2981,Georgia,Internet Users,Socio-economic indicators,0,-,2030,3119.5
2982,Hungary,Internet Users,Socio-economic indicators,0,-,2030,8614.9
2983,Kosovo,Internet Users,Socio-economic indicators,0,-,2030,1793.9
2984,Latvia,Internet Users,Socio-economic indicators,0,-,2030,1610.2
2985,Lithuania,Internet Users,Socio-economic indicators,0,-,2030,2390.3
2986,Moldova,Internet Users,Socio-economic indicators,0,-,2030,3554.8
2987,Montenegro,Internet Users,Socio-economic indicators,0,-,2030,550.1
2988,North Macedonia,Internet Users,Socio-economic indicators,0,-,2030,1843
2989,Poland,Internet Users,Socio-economic indicators,0,-,2030,34451.3
2990,Romania,Internet Users,Socio-economic indicators,0,-,2030,16161.7
2991,Russia,Internet Users,Socio-economic indicators,0,-,2030,128047.3
2992,Serbia,Internet Users,Socio-economic indicators,0,-,2030,5825.9
2993,Slovakia,Internet Users,Socio-economic indicators,0,-,2030,4976
2994,Slovenia,Internet Users,Socio-economic indicators,0,-,2030,1961.1
2995,Ukraine,Internet Users,Socio-economic indicators,0,-,2030,33680.6
2996,Anguilla,Internet Users,Socio-economic indicators,0,-,2030,15.5
2997,Antigua and Barbuda,Internet Users,Socio-economic indicators,0,-,2030,93.6
2998,Argentina,Internet Users,Socio-economic indicators,0,-,2030,42060.6
2999,Aruba,Internet Users,Socio-economic indicators,0,-,2030,103.2
3000,Bahamas,Internet Users,Socio-economic indicators,0,-,2030,389.4
3001,Barbados,Internet Users,Socio-economic indicators,0,-,2030,265.8
3002,Belize,Internet Users,Socio-economic indicators,0,-,2030,367.1
3003,Bermuda,Internet Users,Socio-economic indicators,0,-,2030,60.3
3004,Bolivia,Internet Users,Socio-economic indicators,0,-,2030,9944.4
3005,Brazil,Internet Users,Socio-economic indicators,0,-,2030,193338.1
3006,British Virgin Islands,Internet Users,Socio-economic indicators,0,-,2030,30.5
3007,Cayman Islands,Internet Users,Socio-economic indicators,0,-,2030,70.9
3008,Chile,Internet Users,Socio-economic indicators,0,-,2030,17833.1
3009,Colombia,Internet Users,Socio-economic indicators,0,-,2030,45199.1
3010,Costa Rica,Internet Users,Socio-economic indicators,0,-,2030,4893.7
3011,Cuba,Internet Users,Socio-economic indicators,0,-,2030,9462.8
3012,Curacao,Internet Users,Socio-economic indicators,0,-,2030,150.8
3013,Dominica,Internet Users,Socio-economic indicators,0,-,2030,68.7
3014,Dominican Republic,Internet Users,Socio-economic indicators,0,-,2030,10248.7
3015,Ecuador,Internet Users,Socio-economic indicators,0,-,2030,15741.9
3016,El Salvador,Internet Users,Socio-economic indicators,0,-,2030,4966
3017,French Guiana,Internet Users,Socio-economic indicators,0,-,2030,303.9
3018,Grenada,Internet Users,Socio-economic indicators,0,-,2030,98
3019,Guadeloupe,Internet Users,Socio-economic indicators,0,-,2030,335.7
3020,Guatemala,Internet Users,Socio-economic indicators,0,-,2030,15011.9
3021,Guyana,Internet Users,Socio-economic indicators,0,-,2030,612.4
3022,Haiti,Internet Users,Socio-economic indicators,0,-,2030,8744.3
3023,Honduras,Internet Users,Socio-economic indicators,0,-,2030,8166.5
3024,Jamaica,Internet Users,Socio-economic indicators,0,-,2030,2533
3025,Martinique,Internet Users,Socio-economic indicators,0,-,2030,329.4
3026,Mexico,Internet Users,Socio-economic indicators,0,-,2030,114739.6
3027,Nicaragua,Internet Users,Socio-economic indicators,0,-,2030,5122.4
3028,Panama,Internet Users,Socio-economic indicators,0,-,2030,4058.5
3029,Paraguay,Internet Users,Socio-economic indicators,0,-,2030,6643.1
3030,Peru,Internet Users,Socio-economic indicators,0,-,2030,29318.7
3031,Puerto Rico,Internet Users,Socio-economic indicators,0,-,2030,2580.1
3032,St Kitts and Nevis,Internet Users,Socio-economic indicators,0,-,2030,53.9
3033,St Lucia,Internet Users,Socio-economic indicators,0,-,2030,157
3034,St Vincent and the Grenadines,Internet Users,Socio-economic indicators,0,-,2030,95.9
3035,Suriname,Internet Users,Socio-economic indicators,0,-,2030,505
3036,Trinidad and Tobago,Internet Users,Socio-economic indicators,0,-,2030,1284.6
3037,Uruguay,Internet Users,Socio-economic indicators,0,-,2030,3054.7
3038,US Virgin Islands,Internet Users,Socio-economic indicators,0,-,2030,87.9
3039,Venezuela,Internet Users,Socio-economic indicators,0,-,2030,28576
